,name,price,type
155,"""수고했어 오늘도"" 스팀베이스 온열안대 아이마스크 5매입, 수면안대 눈찜질 생일선물","6,900원",samll_gift
156,"""텀블러"" [총2개] 글라스락 텀블락 플레인 머그 텀블러 500ml 2개세트 (컬러 선택 가능)","19,900원",samll_gift
157,"""나만의 무드"" [4종세트]Owning 홈캉스 미니빔 뷰포인트 프로젝터 감성 홈파티포토존 미니빔","7,900원",samll_gift
158,"""귀여운 선물"" New 벨리곰 똑딱이 단추 부들 담요+수면양말 [+선물포장] (톡별)","16,800원",samll_gift
159,[핸드메이드] '따뜻한 겨울 보내길' 보들 포근 남녀공용 국산 목도리 머플러 40종 택1,"16,900원",samll_gift
160,"""하루한알 상큼하게"" 맛있는 비타민 메이크미 멀티비타민 90정 (3개월분)","11,900원",samll_gift
161,"""생일/집들이 선물"" 플렌느 인테리어 방향제 테라조 마블 디퓨저 200ml 2개입 선물세트","15,900원",samll_gift
162,[취향을 찾는 즐거움] [선물포장/5종세트] 콜린스 올인원 인센스 스틱 MIX (라이터+홀더+트레이),"20,000원",samll_gift
163,불독 트레이 액세서리 차키 보관함 2종,"29,900원",samll_gift
164,코코도르 디퓨저 리필액 200ml 1+1+용기+스틱5P,"8,900원",samll_gift
165,"[단독판매] ""언제 어디서나 기대"" 욜로 라이프 에어체어 삼각쿠션","19,900원",samll_gift
166,"""집들이선물"" [홈카페 가벼운선물] 어글리 점박이 손잡이머그컵 2컬러","12,900원",samll_gift
167,"[1+1/총2개] ""꽃을 담은"" 하바리움 디퓨저 1+1 (200ml X 2개 대용량 DIY)","11,900원",samll_gift
168,"""홈술선물"" 라이언/어피치 미니 소주잔 4P+페이스 미니접시 (톡별)","11,800원",samll_gift
169,"""사랑스러움을 너에게"" 헬로키티 베이직 롱베개 바디필로우 인형 쿠션","24,900원",samll_gift
170,[사티아] 나그참파 인센스 스틱 15g + 인센스 콘 + 홀더 쇼핑백 세트,"9,900원",samll_gift
171,'가방안에 쏙 들어가는 쿼여움' 쿼카 다용도 파우치 2종,"11,900원",samll_gift
172,"""Best 선물🎁"" 직수입 장용성캡슐 오메가3 골드 1100 1병 3개월분","19,900원",samll_gift
173,유유자적 DUCK 오리 애착인형 바디필로우 60cm,"19,800원",samll_gift
174,"""꽃향기"" 코코도르 미니 디퓨저 50ml X 2개 (차량용 가능 / 미끄럼방지 패드 포함)","8,900원",samll_gift
175,"""명품은 비싸더라.."" [너를 위한 명품 머그] 웃긴 집들이 선물 (머그+스푼+접시)","18,900원",samll_gift
176,마이플립 맘편한세상 무드등 블루투스 스피커 + 분리형 충전기,"11,900원",samll_gift
177,리틀 얼굴쿠션_라이언/어피치/죠르디,"16,000원",samll_gift
178,"[따뜻한 선물 추천] ""찌그러져도 괜찮아"" 쫀득모찌 찌그렁오리 스트레스해소 쿠션 (톡별)","15,900원",samll_gift
179,"""불멍하며 커피한잔"" '핑크핑크 불멍 캔들' 우드심지 브라운 소이캔들+성냥 [선물포장]","11,500원",samll_gift
180,"""컴팩트&유니크한!"" 카카오프렌즈 춘식이 2023 빼꼼 탁상 캘린더 2개 세트","12,000원",samll_gift
181,"아프다고 굶지마요, 본죽 14종+장조림 set (총 7팩/10팩)","19,900원",samll_gift
182,춘식이 미니 페이스 쿠션_기쁨/서럽/멘붕,"17,000원",samll_gift
183,혀땳은앙꼬 동전지갑,"13,000원",samll_gift
184,"""포근한 잠자리 정석"" ""자꾸만 손이 가는 촉감!"" 모찌 바디쿠션 바디필로우 3종택1 (톡별)","12,900원",samll_gift
185,아임 일자형 바디필로우 롱쿠션 베개 120cm 3종택1,"12,900원",samll_gift
186,"""불멍도 키치하게"" 미니 캐니스터 캔들","12,500원",samll_gift
187,짱구는 못말려 무릎담요 140x100 2colors,"12,000원",samll_gift
188,[단독+쇼핑백] 더블유드레스룸 가을향 출시 드레스퍼퓸 70ml 2개입+핸드크림 50ml,"15,000원",samll_gift
189,"""집들이 홈카페 선물"" 머그잔+컵받침 세트 3종 택1","9,900원",samll_gift
190,"""넌 나의 비타민"" 귀여운 말랑모찌 과일 쿠션 3종택1 (톡별)","12,900원",samll_gift
191,"""안고만 있어도 좋아"" 룸앤홈 대형 모찌 쿠션 바디필로우 3종택1","16,900원",samll_gift
192,"""달콤한 하루"" 페레로로쉐 T16","13,000원",samll_gift
193,"""행운을 담은"" 노티드 밀키팜 카라멜 틴케이스 4종 택 1 (18개입)","13,900원",samll_gift
194,[시험응원선물] 쇼코실록 '술술~ 풀려라 떡! 붙어라',"16,900원",samll_gift
195,"""응원선물"" ""다 잘 될거야"" 페레로로쉐 T16 벨","16,500원",samll_gift
196,"[크리스마스 초콜릿] ""겉은쫄깃 속은촉촉"" 쇼코실록 파베 생초콜릿(20개입)","15,900원",samll_gift
197,노티드 봉봉 초콜릿 1팩 (9개입),"19,900원",samll_gift
198,2022 크리스마스 엠앤엠즈 어드벤트 캘린더,10%,samll_gift
199,"""맥주맨날먹을거야"" 홈카페선물 튤립 고블렛 맥주잔 2인세트 (라탄코스터 플레이트)","25,900원",samll_gift
200,미민 투홀 핑거 스마트폰 터치장갑 18color,"19,900원",samll_gift
201,"""행운 가득 선물"" 그랜드 페레로 로쉐 125g 1개 (a.k.a 대왕로쉐)","12,900원",samll_gift
202,"""황금빛 행운을 부르는 달콤한"" 킷캣 한정판 골드바 초콜릿 (45g*4개)","9,900원",samll_gift
203,노티드 딸기 크림떡 (60gx6개),"15,900원",samll_gift
204,"""말랑한 친구가 되어줄게"" 쫀득모찌 치즈덕 꿀잠 페이스 쿠션 (톡별)","15,900원",samll_gift
205,"""특별한 선물"" 페레로로쉐 T9 콜렉션 (9개입)","10,900원",samll_gift
206,"""친구선물"" [귀여운선물] 패션피플 그로밋인형 20cm 귀여운 강아지인형 애착인형","11,900원",samll_gift
207,"""달콤한수능응원"" 배스킨라빈스 엄외 초코볼 선물세트 10입 (엄마는 외계인8/민트 초코1/아빠는 딸바봉1)",23%,samll_gift
